sec_cate_id,query
10172婴幼儿牛奶粉||,a2奶粉中文版
10066美容护肤||,雪颜淡斑
10237户外运动/休闲/传统玩具||,宝宝海洋球
10132家纺床品||,硅胶枕头
10055宝宝日常护理用品||,林麦耳温枪
10209童鞋||,女宝皮鞋
10210宝宝服装||,彩虹裙子
10251游泳池/戏水玩具||,洗澡乌龟
15519面膜||,雪花秀洁面皂
10212儿童户外服||,男婴儿套装夏
10209童鞋||,斯凯奇凉鞋
10164水果蔬菜/肉禽蛋品/海鲜水产||,草莓罐头
15528美容工具||,蛋扑
10276防晒用品||,防晒衣冰丝
10209童鞋||,凉鞋白色
10216儿童伞/雨具||,雨鞋大童
15529彩妆||,旁氏散粉
10255服饰配件/皮带/帽子/围巾||,帽子草帽
10051宝宝洗浴护肤品||,子初洗护
10209童鞋||,机能鞋凉鞋女
103083C数码配件||,xsmax手机壳
10209童鞋||,学步鞋夏男
10213儿童家居服/睡衣/浴袍||,母女装睡衣
10212儿童户外服||,棉花堂衣服
15522精华||,小白伞
15528美容工具||,去黑头仪
10046奶瓶奶嘴||,奶瓶洗
10128户外烧烤野营用具||,烤肉酱
10210宝宝服装||,短袖t恤女巴拉巴拉
10205针织衫||,外套女春秋成人
10036婴幼儿营养品||,婴儿多种维生素
15789护肤套装||,大创水
10227串珠/拼图/配对/拆装/敲打玩具||,儿童水果玩具
10051宝宝洗浴护肤品||,艾维乐
10242毛绒安抚玩具||,魔牙棒
15514头发护理||,直发卷发梳
15529彩妆||,雪花秀粉底
10139生活电器||,剃须刀套装
15530香氛||,迪奥香水甜心
10049宝宝清洁消毒用品||,兔头妈妈甄选酵素
10221外套/夹克/大衣||,儿童套装秒杀
10164水果蔬菜/肉禽蛋品/海鲜水产||,紫皮蒜
10214儿童内衣裤||,儿童内裤巴拉巴拉
10274拉拉裤||,植护xxl
15528美容工具||,v脸提拉面膜
10052宝宝防蚊用品||,babycare驱蚊扣
10210宝宝服装||,婴幼儿童装
15941大家电||,洗衣机小型
10040儿童房/桌椅/家具||,摇篮床电动
15514头发护理||,爱茉莉红吕
10055宝宝日常护理用品||,指甲剪刀
10162牛肉干/猪肉脯/卤味零食||,鸡尖
10155冲调饮品||,坚果麦片欧扎克
10305内衣/家居服||,鱼嘴丝袜
10198裙装||,花色连衣裙
10227串珠/拼图/配对/拆装/敲打玩具||,进口牙胶
10210宝宝服装||,宝宝衬衫夏
10210宝宝服装||,男宝衬衣
16383文胸||,本命年套装
10198裙装||,棉质连衣裙
10052宝宝防蚊用品||,防蚊成人
16491男士袜子||,夏季短袜
10157糕点/点心||,手撕层层香
10043餐具/水壶||,儿童碗304
10256饰品/流行首饰/时尚饰品新||,施华洛世奇手链男
10034婴幼儿零食||,两岁宝宝零食
10086儿童读物/教辅||,创意手工
10213儿童家居服/睡衣/浴袍||,女宝睡裙
10086儿童读物/教辅||,涂色书2岁
16379低帮鞋||,成人休闲鞋
15514头发护理||,酸性洗发水
15789护肤套装||,润肤乳液
10131运动/瑜伽||,瘦腰机
10253早教/智能玩具||,记录本
10159粮油米面/南北干货/调味品||,酸辣米线
10179凉鞋||,女鞋坡跟
15520洁面||,安利洁面仪
10305内衣/家居服||,成人女袜子
10258箱包皮具/热销女包/男包||,20寸行李箱
10132家纺床品||,绒毯
10059保健冲调||,修正红糖姜茶
10185运动/户外鞋||,凉鞋女士沙滩沙滩
10218帽子/围巾/口罩/手套/耳套/脚套||,夏天袜子宝宝
15526防晒隔离||,薇诺娜套装防晒
10242毛绒安抚玩具||,费雪安抚海马
10252幼儿爬行/学步/健身||,婴儿地毯
10068瘦身排毒||,减肥梅子
10036婴幼儿营养品||,swisse鱼肝油
10258箱包皮具/热销女包/男包||,简美沐浴露
16054套装||,花花公子playboy
10030手推车/推车配件||,可折叠推车
15529彩妆||,鎏金口红
10209童鞋||,巴拉巴拉公主鞋
10228电动/遥控/惯性/发条玩具||,小黄鸭玩具车
10209童鞋||,小童男凉鞋
16394睡衣/家居服套装||,云翔
15529彩妆||,迪奥口红756
10059保健冲调||,猴姑米稀
10275纸尿裤||,moony纸尿裤nb
10051宝宝洗浴护肤品||,红色小象婴儿芦荟胶
10050宝宝湿巾||,湿巾纸贝亲
10271孕产期面部护理||,十月天使面膜
10033婴幼儿辅食||,签到
10210宝宝服装||,女宝上衣
15517女性卫生||,卫生巾护舒宝通用
10242毛绒安抚玩具||,婴儿拨浪鼓
15529彩妆||,娇韵诗气垫
10271孕产期面部护理||,粉底液孕妇
15518成人用品||,成人用品女士
10043餐具/水壶||,学生水壶
10228电动/遥控/惯性/发条玩具||,赛车总动员
10132家纺床品||,抱被全棉时代
10275纸尿裤||,尿不湿帮宝适pampers
10236仿真/过家家玩具||,玩具相机
10274拉拉裤||,泰迪熊拉拉裤l
10221外套/夹克/大衣||,背带裤男童夏
10157糕点/点心||,欧包
15529彩妆||,芝兰
10210宝宝服装||,淘婴裤
10127户外服饰/背包||,阿迪达斯t恤男
10273孕妇装||,女神套装两件装
10180拖鞋||,单鞋拖鞋
10193蕾丝衫/雪纺衫||,衣服女装上衣
10172婴幼儿牛奶粉||,a23
15529彩妆||,睫毛液
10210宝宝服装||,女童夏装旗袍
10157糕点/点心||,早餐蛋糕
10258箱包皮具/热销女包/男包||,行李箱拉杆箱
10218帽子/围巾/口罩/手套/耳套/脚套||,运动护膝
10138厨房电器||,小仙炖
10210宝宝服装||,超薄连体衣
10142家庭环境清洁剂||,洗碟精
10052宝宝防蚊用品||,babycare防蚊扣
10233儿童棋类/桌面游戏||,多功能棋
10261产后瘦身||,芬腾内裤
10209童鞋||,果冻凉鞋女童
10239积木||,碰碰车
10256饰品/流行首饰/时尚饰品新||,施华洛世奇项链恶魔
10165休闲食品||,俄罗斯糖果斯拉夫
10214儿童内衣裤||,秋衣秋裤套装
10138厨房电器||,bb粥
10054宝宝口腔护理||,儿童牙膏进口
10086儿童读物/教辅||,贴纸书乐乐趣
10209童鞋||,网面小白鞋儿童
15529彩妆||,气垫bb霜自然
10051宝宝洗浴护肤品||,sanosan
10149收纳用品||,抽真空
10159粮油米面/南北干货/调味品||,宝宝黑桃油
16379低帮鞋||,透气网鞋男
15524乳液/面霜||,同仁堂牙美
10209童鞋||,网鞋宝宝
15808护理纸品||,兔头妈妈甄鼻子纸
15529彩妆||,隔离/妆前乳
10187背心吊带||,吊带衣
10157糕点/点心||,haba薏仁丸
10149收纳用品||,储物箱装衣服装衣服
16039休闲裤||,男士夏季西裤
15521化妆水||,雅漾大喷
10186T恤||,高腰t恤
10272孕产用品||,胎心检测仪
10221外套/夹克/大衣||,男孩背带裤
10305内衣/家居服||,短袖套装女
10210宝宝服装||,八个月男宝宝衣服
10228电动/遥控/惯性/发条玩具||,双层巴士
10192裤装||,宽脚裤
10086儿童读物/教辅||,动物百科
10043餐具/水壶||,babycare滑板车
10133家居纸品||,厨房油纸
10172婴幼儿牛奶粉||,喜宝益生菌奶粉2段
103083C数码配件||,玻璃手机壳
10054宝宝口腔护理||,三岁宝宝牙刷
10209童鞋||,菲安妮女包
10183靴子||,秀爱思
10214儿童内衣裤||,女孩安全裤
15516口腔护理||,面包超人牙刷
16033背心/马甲||,男士汗衫
10039儿童床品||,儿童夏季睡袋
10255服饰配件/皮带/帽子/围巾||,皮带男aim七皮狼
10221外套/夹克/大衣||,真佳乐
15522精华||,美白胶囊
10212儿童户外服||,阿迪达斯男童衣服
15530香氛||,香水香奈儿5号
10034婴幼儿零食||,嘉宝磨牙
10236仿真/过家家玩具||,10岁玩具
103083C数码配件||,手机壳7p
10215儿童配饰||,墨镜/太阳镜女款儿童
16394睡衣/家居服套装||,性感睡衣女妮狄娅
10262产前产后用品||,秋季待产包
10198裙装||,红色礼服
15808护理纸品||,植护湿巾纸
10165休闲食品||,约辣
10218帽子/围巾/口罩/手套/耳套/脚套||,贝雷帽
10212儿童户外服||,童装男2岁
10157糕点/点心||,双山俄罗斯进口提拉米苏原味可可
10274拉拉裤||,花王merries拉拉裤xl
10305内衣/家居服||,美人心计
16385内裤||,男性内裤
10210宝宝服装||,裙子女童夏
15529彩妆||,mac磨砂
10051宝宝洗浴护肤品||,保湿乳液婴儿
10247音乐玩具/儿童乐器||,儿童玩具婴儿
10139生活电器||,立式电风扇
10210宝宝服装||,套装大童女
10172婴幼儿牛奶粉||,美素3段
10052宝宝防蚊用品||,蚊喷雾
10052宝宝防蚊用品||,婴幼儿驱蚊
10165休闲食品||,暑片
15529彩妆||,nyx眼影盘
15529彩妆||,丝芙兰卸妆
10038布尿裤/尿垫||,纸尿片新生儿
10160蜜饯/枣类/梅/果干||,新疆枣
10050宝宝湿巾||,便携装湿巾
10055宝宝日常护理用品||,十月结晶婴儿棉签
10243模玩/动漫/周边/cos||,字母玩具
10159粮油米面/南北干货/调味品||,凉拌面
15528美容工具||,护肤仪器
10305内衣/家居服||,睡衣男丝绸
10038布尿裤/尿垫||,纱布内裤
10142家庭环境清洁剂||,宝宝衣物柔顺剂
10049宝宝清洁消毒用品||,nuk洗衣液
10063传统滋补||,啊胶
10050宝宝湿巾||,柔贝佳纸巾
15896手机通讯||,华为营销手机
10274拉拉裤||,纸尿裤游泳
15528美容工具||,面膜导入仪
10275纸尿裤||,婴儿纸尿裤妈咪宝贝
10054宝宝口腔护理||,牙刷360
10155冲调饮品||,泡水喝
15519面膜||,去皱面膜
10209童鞋||,沐瑶朵拉网红小熊凉鞋火爆
10237户外运动/休闲/传统玩具||,学步围栏
10086儿童读物/教辅||,我的探索图册
10049宝宝清洁消毒用品||,消毒洗手液
10054宝宝口腔护理||,儿童牙膏1岁
10208中老年女装||,中老年女凉鞋
10066美容护肤||,美白粉
15896手机通讯||,一加
10258箱包皮具/热销女包/男包||,男士包蔻驰
10209童鞋||,2岁宝宝鞋子
10261产后瘦身||,瘦身衣美体
10275纸尿裤||,尿不湿帮宝适l
10172婴幼儿牛奶粉||,奶粉伊利3-6岁
15526防晒隔离||,爱耐晒
16491男士袜子||,浪沙袜子
10172婴幼儿牛奶粉||,奶粉0-6个月试用装
10169成人奶粉||,优利士奶粉
10052宝宝防蚊用品||,兔头手环
10221外套/夹克/大衣||,男童套装纯棉
10232儿童轮滑/滑板||,迪士尼鞋子
10165休闲食品||,麦芽糖饼干
10198裙装||,闺蜜
10186T恤||,时尚体恤
15529彩妆||,香奈儿56
10039儿童床品||,抱娃袖套
10043餐具/水壶||,喝水
15524乳液/面霜||,风吟
10169成人奶粉||,成人补钙奶粉
16105汽车用品/内饰品||,键盘膜
10305内衣/家居服||,睡衣女纯棉
10180拖鞋||,棉拖鞋成人
10051宝宝洗浴护肤品||,新生儿护肤
10171特殊配方奶粉||,不上火奶粉
10160蜜饯/枣类/梅/果干||,良品铺子榴莲干
10179凉鞋||,中年鞋
10210宝宝服装||,婴幼儿打底裤袜
10170成长奶粉||,学生奶粉8岁
10149收纳用品||,儿童收纳架
10159粮油米面/南北干货/调味品||,辣椒油
10082水杯/水壶||,杯子女
10074餐具||,筷架
10214儿童内衣裤||,男童内裤3岁
10138厨房电器||,电壶
10086儿童读物/教辅||,一年级阅读
10218帽子/围巾/口罩/手套/耳套/脚套||,男帽子
10221外套/夹克/大衣||,运动衫
10210宝宝服装||,小童中裤
15523眼部护理||,鱼子
15529彩妆||,极密bb霜
10131运动/瑜伽||,李宁男
10046奶瓶奶嘴||,儿童奶瓶吸管
16105汽车用品/内饰品||,汽车除味
10262产前产后用品||,私护湿巾
10149收纳用品||,蘑菇钉玩具
15789护肤套装||,37°
10275纸尿裤||,花王nb90
10086儿童读物/教辅||,写字帖
10210宝宝服装||,新生儿衣服和尚服
10256饰品/流行首饰/时尚饰品新||,耳环。
10210宝宝服装||,我爱妈妈
15896手机通讯||,华为10
10192裤装||,打底裤女夏
10258箱包皮具/热销女包/男包||,女包99选2
10132家纺床品||,成人被
10239积木||,玩具拼装
15526防晒隔离||,香普丽防晒
10210宝宝服装||,大童长裤
15514头发护理||,人生洗发水
10212儿童户外服||,小童套装
10219亲子装/亲子时装||,亲子装母女春秋
10044餐椅||,实木餐椅
10059保健冲调||,洋槐蜜
15852影音娱乐||,蓝牙无线耳机
10210宝宝服装||,婴儿连体衣薄款
15526防晒隔离||,欧珀莱防晒
10210宝宝服装||,巴拉巴拉男大童背心
10218帽子/围巾/口罩/手套/耳套/脚套||,新生儿脚套
10275纸尿裤||,尿裤l
10046奶瓶奶嘴||,孩子水杯
10188衬衫||,成人衬衣
10159粮油米面/南北干货/调味品||,麻辣粉丝
10166鱿鱼丝/鱼干/海味即食||,海白菜
10149收纳用品||,放衣服
10051宝宝洗浴护肤品||,紫草膏香港
15852影音娱乐||,微信支付宝
10061茶||,夏日养颜八宝茶
10210宝宝服装||,纯棉女童
10307身体护理||,澳洲痔疮膏
15517女性卫生||,苏菲魔法口袋
10253早教/智能玩具||,早教智能机器人
10262产前产后用品||,新贝马桶
10192裤装||,夏天牛仔裤女
15529彩妆||,小胖丁506
15529彩妆||,香奈儿154口红
10209童鞋||,5个月宝宝鞋子
10165休闲食品||,山药片零食
10127户外服饰/背包||,阿迪达斯三叶草短袖
10210宝宝服装||,沙滩裤儿童
10239积木||,积木玩具木制
10210宝宝服装||,婴幼儿爬爬服
10256饰品/流行首饰/时尚饰品新||,耳环套装
10138厨房电器||,九阳厨房电器
10218帽子/围巾/口罩/手套/耳套/脚套||,婴儿祙子
10210宝宝服装||,齐齐熊短袖
10263防辐射||,孕妇防辐射
10155冲调饮品||,原味麦片
10172婴幼儿牛奶粉||,荷兰hero
10172婴幼儿牛奶粉||,澳优爱优奶粉
10256饰品/流行首饰/时尚饰品新||,项链坠
15529彩妆||,美颜霜
10210宝宝服装||,汉服。
10172婴幼儿牛奶粉||,蜜芽自营奶粉
10142家庭环境清洁剂||,汽车内饰清洗
10210宝宝服装||,幼童连衣裙
10209童鞋||,尺子
10210宝宝服装||,新生儿秋装
16129犬主粮||,麦富迪狗粮
10210宝宝服装||,屁屁衣
10186T恤||,鸡心领
10043餐具/水壶||,保温杯婴儿吸管
10160蜜饯/枣类/梅/果干||,三楂
10257手表/怀表||,白面
10046奶瓶奶嘴||,广口奶瓶
10210宝宝服装||,连衣裙小童
10241静态模型||,卡车玩具
15515身体护理||,保湿身体乳
10146驱虫驱蚊||,粘蚊贴
15529彩妆||,赫拉气垫bb霜
15529彩妆||,迪奥口红套装
10204运动服/休闲服装||,女装夏装运动套装
10186T恤||,刺绣衣服
10218帽子/围巾/口罩/手套/耳套/脚套||,婴儿夏季长袜
15519面膜||,茶树精油祛痘
10138厨房电器||,美的辅食机
10209童鞋||,宝宝白鞋
10155冲调饮品||,安佳脱脂
15896手机通讯||,苹果xsmax手机
10198裙装||,赫本
10172婴幼儿牛奶粉||,雀巢早产奶粉2段
10031童车/学步车/滑板车||,婴儿平衡车
15514头发护理||,去屑洗发水爱茉莉
15528美容工具||,蕾丝双眼皮贴
10051宝宝洗浴护肤品||,防晒乳宝宝
10060补气养血||,eisen
10149收纳用品||,护肤品收纳
10210宝宝服装||,冰雪奇缘公主
10086儿童读物/教辅||,童话
10269月子服/鞋帽袜||,月子衣服
10182休闲鞋||,鞋子女士单鞋
15515身体护理||,隆力奇蛇油膏
10179凉鞋||,女式真皮凉鞋
10258箱包皮具/热销女包/男包||,单肩小包
10051宝宝洗浴护肤品||,宝宝护臀霜
15529彩妆||,口红holdlive
15515身体护理||,去除鸡皮肤
10247音乐玩具/儿童乐器||,电话机
15529彩妆||,水粉霜
10051宝宝洗浴护肤品||,红色小象儿童保湿霜
10144居家杂件||,线
15529彩妆||,nars气垫
10105女装||,开衫防晒
10305内衣/家居服||,束缚
10210宝宝服装||,1岁宝宝裙子
10141家庭防尘用具||,洗衣机防尘罩
10214儿童内衣裤||,宝宝内裤夏
10172婴幼儿牛奶粉||,nutrilon2段
15522精华||,韩国大熊制药
15896手机通讯||,苹果xs手机
10049宝宝清洁消毒用品||,酵素洗衣皂液
10214儿童内衣裤||,1岁宝宝衣服男纯棉
10256饰品/流行首饰/时尚饰品新||,发卡发箍璞韵
10258箱包皮具/热销女包/男包||,大容量单肩包
10198裙装||,沫晗依美裙子
16497毛呢外套||,毛呢大衣成人
10209童鞋||,品牌童鞋男童
10256饰品/流行首饰/时尚饰品新||,珍珠发卡
10209童鞋||,鞋小孩
10139生活电器||,桌面小风扇
10043餐具/水壶||,美国儿童水杯
15526防晒隔离||,防晒敏感肌
10205针织衫||,针织开衫外套
10210宝宝服装||,衣服6-12个月
10210宝宝服装||,旗袍鞋
15519面膜||,面膜粉补水
15529彩妆||,香奈儿112
15896手机通讯||,y93
10145空气除臭净化用品||,室内花
10043餐具/水壶||,小靓仔水杯
10198裙装||,棉裙
10149收纳用品||,证件套
10237户外运动/休闲/传统玩具||,弓箭玩具
15524乳液/面霜||,兰蔻塑颜紧致
10274拉拉裤||,尤妮佳拉拉裤xl男宝
10261产后瘦身||,束身内裤
10078锅具||,哺食锅
10205针织衫||,亚瑟士女鞋
10253早教/智能玩具||,智力快车手表
10043餐具/水壶||,乐儿宝吸管杯
15520洁面||,除角质
10273孕妇装||,开丽
10039儿童床品||,午睡床
10257手表/怀表||,星鲨
15519面膜||,补水面膜去黄
10266母乳喂养用品||,记号笔
10210宝宝服装||,衬衫儿童
10224羽绒服饰/羽绒内胆||,福袋童装
10182休闲鞋||,平跟鞋
15896手机通讯||,oppo最新款
10275纸尿裤||,兔头妈妈甄选会员日
15529彩妆||,雅诗蓝黛口红
10155冲调饮品||,黑糖姜块
10153衣物织物清洁剂/护理剂||,洗衣柔顺剂
10210宝宝服装||,六个月宝宝衣服依芭妮卡
10050宝宝湿巾||,宝宝屁屁湿巾
10179凉鞋||,一字鞋
10165休闲食品||,三只松鼠水果罐头
